hit_id	worker_id	worktime_s	item_id	wav	transcription
3MWOYZD5WVM5QUF90YTO7N2FM1BNO3	01b6e4951b1d4913b2d4f2a4e22cec8a	18	food_jar_2_3	food_jar_2_3_2	this is a glass jar of red spaghetti sauce with a blue label and a blue cat
3MXX6RQ9EV31PMH4XTR7XE155PD4P7	01b6e4951b1d4913b2d4f2a4e22cec8a	19	food_can_3_4	food_can_3_4_3	this is a can of chickpeas also called garbanzos
3MYASTQBG79ZPU1CQH7P0NLLNYRQDW	01b6e4951b1d4913b2d4f2a4e22cec8a	16	hammer_1_3	hammer_1_3_1	this is a silver hammer with a yellow and black handle
3N2YPY1GI6WWM8BT8BCJCS2E427VEO	01b6e4951b1d4913b2d4f2a4e22cec8a	20	measuring_tape_2_2	measuring_tape_2_2_4	this is a black and silver tape measure with a belt clip
3N3WJQXELSO1VNNJ1NFCNIVNG1G2LB	01b6e4951b1d4913b2d4f2a4e22cec8a	17	syringe_5_1	syringe_5_1_3	this is a transparent syringe with a black tip and a black plunger
3NCN4N1H1GFL70Q0WTO2132GF2SNBZ	01b6e4951b1d4913b2d4f2a4e22cec8a	22	pencil_3_2	pencil_3_2_4	this is a black and transparent mechanical pencil it has a white eraser
3NI0WFPPI9ECGSHYZW5WFBKBT8706H	01b6e4951b1d4913b2d4f2a4e22cec8a	19	prescription_medicine_bottle_2_3	prescription_medicine_bottle_2_3_4	this is an orange prescription medication bottle it has a white cap and a white label
3NOEP8XAU40SNO5EH4TCUPY3YKHPX6	01b6e4951b1d4913b2d4f2a4e22cec8a	34	toothbrush_2_4	toothbrush_2_4_1	this is a toothbrush with a pink and white handle it has blue and white bristles
3NRZ1LDP7W4HSJ5TIMHXRAEE6KFPZ3	01b6e4951b1d4913b2d4f2a4e22cec8a	28	sponge_1_1	sponge_1_1_1	this is a cleaning sponge with an abrasive scrubbing side
3NSCTNUR2ZLCY1F2MFSKCBIO6Z85AX	01b6e4951b1d4913b2d4f2a4e22cec8a	35	shampoo_2_1	shampoo_2_1_2	this is a bottle of Old Spice volcano shampoo
3NSCTNUR2ZLCY1F2MFSKCBIO6Z8A52	01b6e4951b1d4913b2d4f2a4e22cec8a	41	water_bottle_3_1	water_bottle_3_1_1	this is a blue and transparent bottle of Smartwater
3NZ1E5QA6ZZHHBKUSTSG7M2UOHT5BS	01b6e4951b1d4913b2d4f2a4e22cec8a	15	allen_wrench_3_3	allen_wrench_3_3_4	this is a black allen wrench
3O2Y2UIUCQSACBHD4IIIS1CX05FKF9	01b6e4951b1d4913b2d4f2a4e22cec8a	15	hand_towel_2_2	hand_towel_2_2_1	this is a grayish purple hand towel
3O71U79SRBNE64M2VEVXEDNGE04SM5	01b6e4951b1d4913b2d4f2a4e22cec8a	29	spoon_1_1	spoon_1_1_5	this is a wooden cooking
3OLZC0DJ8JD82DDF4U2AX706WVEVIX	01b6e4951b1d4913b2d4f2a4e22cec8a	16	shampoo_1_4	shampoo_1_4_1	this is a blue and white bottle of Head and Shoulders shampoo
3OQQD2WO8I4OQ4BWKKW4EC8N5BLI3N	01b6e4951b1d4913b2d4f2a4e22cec8a	25	toothbrush_4_3	toothbrush_4_3_1	this is an unopened toothbrush with a white and purple handle it has green bristles
3OZ4VAIBEXD4XOXLMCNA98F69A3VJ9	01b6e4951b1d4913b2d4f2a4e22cec8a	16	toothpaste_5_1	toothpaste_5_1_2	this is a white light blue and red tube of toothpaste
3P458N04Q1FWVH48F6I0YCQANAQ2XX	01b6e4951b1d4913b2d4f2a4e22cec8a	24	cap_1_2	cap_1_2_1	this is a black and white baseball hat with a rainbow colored embroidery on the front
3P7RGTLO6EBFGK05T2WQE0163P2KAW	01b6e4951b1d4913b2d4f2a4e22cec8a	19	toothbrush_1_3	toothbrush_1_3_6	this is a toothbrush with a white and yellow handle it has blue white and green bristles
3PA41K45VN2Y89ZNZRPE0QLFWR37PU	01b6e4951b1d4913b2d4f2a4e22cec8a	15	can_opener_2_1	can_opener_2_1_2	this is a can opener with a yellow handle
3PEG1BH7AEPKZU5XZGWM9BLCL7NKBR	01b6e4951b1d4913b2d4f2a4e22cec8a	17	flashlight_1_4	flashlight_1_4_5	this is a silver colored flashlight
3PGQRAZX02IE0LBGEHJ888ANNAISYV	01b6e4951b1d4913b2d4f2a4e22cec8a	26	spoon_3_1	spoon_3_1_3	this is a silver colored spoon
3PIOQ99R7YK03ZZ6WK5X6TU44NZUNN	01b6e4951b1d4913b2d4f2a4e22cec8a	36	book_4_2	book_4_2_4	this is a hardcover text book called algorithms it has a white red and light blue cover
3PMR2DOWOOZXWCZLDEITZ8WOEPC54M	01b6e4951b1d4913b2d4f2a4e22cec8a	28	medicine_bottle_4_1	medicine_bottle_4_1_1	this is a bottle of vitamin D3 supplement tablets
3PR3LXCWSFX7V1P70FXF8ZYOTG09XW	01b6e4951b1d4913b2d4f2a4e22cec8a	26	lightbulb_4_3	lightbulb_4_3_2	this is a standard white incandescent light bulb
3PZDSVZ3J5F1M15RHEEFTPWA5ABN4T	01b6e4951b1d4913b2d4f2a4e22cec8a	28	food_jar_4_2	food_jar_4_2_3	this is a glass jar of Vlasic pickles it has a blue and green label and a blue cap
3QD8LUVX4XWOUENVXPKYWJTM7KGX5S	01b6e4951b1d4913b2d4f2a4e22cec8a	20	medicine_bottle_1_1	medicine_bottle_1_1_5	this is a partially used bottle of DayQuil cough medicine
3QE4DGPGBR9VC9O5UA1K35ND4YQ4G3	01b6e4951b1d4913b2d4f2a4e22cec8a	12	bowl_3_3	bowl_3_3_3	this is a dark red ceramic Bowl
3QQUBC64ZECSK3T11PGKQ0T8Y5GXNI	01b6e4951b1d4913b2d4f2a4e22cec8a	27	food_jar_1_4	food_jar_1_4_4	this is a jar of a food product that is not evident from the label and has a red label and a gold lid
3QREJ3J433VWC3R9QTLGNEHHX11KLE	01b6e4951b1d4913b2d4f2a4e22cec8a	135	picture_frame_4_1	picture_frame_4_1_4	this is a two-sided folding black picture frame
3QTFNPMJC6GHPYTG2745NL9J65EZNH	01b6e4951b1d4913b2d4f2a4e22cec8a	92	syringe_5_2	syringe_5_2_2	this is a transparent syringe with a black tip
3QX22DUVOOFUYW36P902P07ND4YVMD	01b6e4951b1d4913b2d4f2a4e22cec8a	29	soda_bottle_4_2	soda_bottle_4_2_3	this is a transparent green soda bottle
3R5LWXWHR06MABCFEL3P0GKBXTUXGA	01b6e4951b1d4913b2d4f2a4e22cec8a	16	spoon_2_4	spoon_2_4_2	this is a steel spoon
3R5OYNIC2C7L67WUCUSF5MDXLOTPTN	01b6e4951b1d4913b2d4f2a4e22cec8a	33	coffee_mug_2_3	coffee_mug_2_3_5	this is a coffee mug with an orange interior and a black and yellow exterior with the UMBC printed on it it also has a paw print in yellow on the outside of the cup
3R868ACW4SABF6CUF3RAX10M5TSZG9	01b6e4951b1d4913b2d4f2a4e22cec8a	15	measuring_tape_2_3	measuring_tape_2_3_4	this is a silver and black tape measure
3RBI0I35XE1AG4Q1O2I7002BVUJY39	01b6e4951b1d4913b2d4f2a4e22cec8a	17	lime_4_1	lime_4_1_4	this is a green lime with a faded peel
3RDTX9JRTYZDGMJGI2THE0L0RNL79Z	01b6e4951b1d4913b2d4f2a4e22cec8a	19	can_opener_3_1	can_opener_3_1_2	this is a can opener with a light blue handle
3RHLQY6EDT2S0PEESK0CXKKGR6A4DT	01b6e4951b1d4913b2d4f2a4e22cec8a	29	hammer_3_4	hammer_3_4_3	this is a steel Hammer with a pink handle
3RKHNXPHGWUZVTE3Z7DHE1D0ASUUKI	01b6e4951b1d4913b2d4f2a4e22cec8a	19	cell_phone_2_1	cell_phone_2_1_1	this is a gray cell phone
3RQVKZ7ZRKH2G2YHXTE24DDMLHB272	01b6e4951b1d4913b2d4f2a4e22cec8a	19	shampoo_1_1	shampoo_1_1_1	this is a white and blue bottle of Head and Shoulders two-in-one shampoo
3RZS0FBRWK84KQUJQ8XPGCDTX2TPC4	01b6e4951b1d4913b2d4f2a4e22cec8a	22	hand_towel_2_4	hand_towel_2_4_2	this is a grayish purple towel
3S829FDFT2ZJYR2OCV2HUVHEK1EXD0	01b6e4951b1d4913b2d4f2a4e22cec8a	18	shampoo_4_4	shampoo_4_4_2	this is a light green bottle of Garnier Fructis shampoo
3S8A4GJRD31S9TIE2TTL04A1N4JV63	01b6e4951b1d4913b2d4f2a4e22cec8a	20	lightbulb_1_2	lightbulb_1_2_4	this is a white spiral fluorescent light bulb
3SCKNODZ0XEY5ONAJCCMW1GKWC27NY	01b6e4951b1d4913b2d4f2a4e22cec8a	16	mouse_2_1	mouse_2_1_1	this is a wired black computer mouse it has a USB plug
3SR6AEG6W5RPACX03N794U3LEZ1HYZ	01b6e4951b1d4913b2d4f2a4e22cec8a	17	stapler_2_3	stapler_2_3_1	this is a black plastic stapler
3SV8KD29L4QGHS8D5UCPVTSFCA9ZKC	01b6e4951b1d4913b2d4f2a4e22cec8a	96	food_can_5_4	food_can_5_4_3	this is a tan and white can of food its contents are not visible from the label
3SZYX62S5GYUFZH4FCG02KGY5R2576	01b6e4951b1d4913b2d4f2a4e22cec8a	17	picture_frame_4_3	picture_frame_4_3_3	this is a two-sided folding black picture frame
3SZYX62S5GYUFZH4FCG02KGY5R2758	01b6e4951b1d4913b2d4f2a4e22cec8a	26	food_can_2_1	food_can_2_1_3	this is a can of black beans
3T6EIBTM9LM947RJHBJ1KMYAYD9AA8	01b6e4951b1d4913b2d4f2a4e22cec8a	39	hammer_5_2	hammer_5_2_4	this is a silver hammer with a pink handle it has a black rubber grip
3TLFH2L6Y9MPE0VOAWH39954AE22TE	01b6e4951b1d4913b2d4f2a4e22cec8a	40	food_can_2_2	food_can_2_2_2	this is a can of black beans with a white label
3TRB893CSJ8SVW6OW8ZR6H7NV0G7GQ	01b6e4951b1d4913b2d4f2a4e22cec8a	18	band_aid_3_4	band_aid_3_4_5	this is a small blue box of Band-Aids
3TX9T2ZCB9Z7CS2UU8VSJ4MAZHIZW8	01b6e4951b1d4913b2d4f2a4e22cec8a	19	toothpaste_5_2	toothpaste_5_2_2	this is a regular size tube of Colgate toothpaste it is light blue white and red
3UAU495MIIQILKZIXZ5ALIU9UX4UO2	01b6e4951b1d4913b2d4f2a4e22cec8a	41	screwdriver_4_1	screwdriver_4_1_5	this is a screwdriver with a transparent yellow and black handle
3UEBBGULPFMOF7MPYWMKYOLV2WDUFG	01b6e4951b1d4913b2d4f2a4e22cec8a	21	book_5_1	book_5_1_6	this is a hardcover book it has a tan green and white cover
3UEDKCTP9VOXXI27MZK649ZG2HX7KT	01b6e4951b1d4913b2d4f2a4e22cec8a	21	plate_3_2	plate_3_2_3	this is a dark red ceramic plate
3UL5XDRDNCHYFDMNPH86GKCTGB858T	01b6e4951b1d4913b2d4f2a4e22cec8a	56	coffee_mug_2_2	coffee_mug_2_2_2	this is a coffee mug with a glossy orange interior and a glossy black and yellow exterior
3UQVX1UPFSFOYRYXCUTTPY3ZD35020	01b6e4951b1d4913b2d4f2a4e22cec8a	34	medicine_bottle_1_2	medicine_bottle_1_2_2	this is a partially used bottle of daytime cold medicine
3UUIU9GZC53HDXEBSFJ17G8GUOST55	01b6e4951b1d4913b2d4f2a4e22cec8a	25	lemon_3_4	lemon_3_4_3	this is a yellow lemon with a barcode sticker
3UUSLRKAUL1PJCWXUIYJ0W4QI807DG	01b6e4951b1d4913b2d4f2a4e22cec8a	17	stapler_3_3	stapler_3_3_2	this is a transparent purple plastic stapler
3UV0D2KX1MHPY9SAJQV2LKN13JQ4F4	01b6e4951b1d4913b2d4f2a4e22cec8a	23	medicine_bottle_5_1	medicine_bottle_5_1_2	this is an unopened bottle of cough syrup
3VLL1PIENQMZ7JTS3M4I2A9OWFJZOW	01b6e4951b1d4913b2d4f2a4e22cec8a	284	measuring_tape_5_3	measuring_tape_5_3_1	this is a silver and yellow tape measure
3VMHWJRYHVEGWBGK31X7IVKZWEUXFB	01b6e4951b1d4913b2d4f2a4e22cec8a	20	notebook_1_2	notebook_1_2_5	this is a spiral notebook with a red cover and the letters UMBC printed on the front and black
3VZYA8PITOWGXOHKUDVRN56BXDW051	01b6e4951b1d4913b2d4f2a4e22cec8a	250	picture_frame_1_2	picture_frame_1_2_4	this is a white picture frame with a table stand
3W31J70BASU39ZX3DGSHKVRU3SNKCY	01b6e4951b1d4913b2d4f2a4e22cec8a	43	eye_glasses_2_3	eye_glasses_2_3_5	this is a pair of glasses with a black frame
3W9XHF7WGKTKVGZEZ2N795RYRENKTH	01b6e4951b1d4913b2d4f2a4e22cec8a	13	can_opener_4_2	can_opener_4_2_5	this is a can opener with a black and silver handle
3WKGUBL7SZKBY12651Y0GXSL0FC4L9	01b6e4951b1d4913b2d4f2a4e22cec8a	15	allen_wrench_2_1	allen_wrench_2_1_2	this is a silver-colored allen wrench
3WRAAIUSBJXL0KZCSLBF4U98ZYHXAY	01b6e4951b1d4913b2d4f2a4e22cec8a	20	lemon_1_4	lemon_1_4_1	this is a yellow lime
3WYZV0QBFJBQJU44YZBBZ5TEHG2XBT	01b6e4951b1d4913b2d4f2a4e22cec8a	27	book_4_1	book_4_1_4	this is a hardcover textbook it has a white red and blue cover and it is titled algorithms
3X0EMNLXEPN0JZ0JHPSU641II99PV3	01b6e4951b1d4913b2d4f2a4e22cec8a	15	fork_3_1	fork_3_1_4	this is a silver colored Fork
3X4Q1O9UBHKGN9NMKRCZBQGPMM77OD	01b6e4951b1d4913b2d4f2a4e22cec8a	25	book_2_3	book_2_3_3	this is a hard cover text book titled artificial intelligence its cover is dark red
3X52SWXE0X3U4ZRK2UBK86LPQZXCWN	01b6e4951b1d4913b2d4f2a4e22cec8a	15	pencil_3_3	pencil_3_3_2	this is a black and red mechanical pencil
3X878VYTIEGMHWATLOT9OW7BULG7FR	01b6e4951b1d4913b2d4f2a4e22cec8a	19	shampoo_4_2	shampoo_4_2_5	this is a bright green bottle of transparent shampoo
3XDJY5RK5SJEHRP0EFQ17KO4D654U3	01b6e4951b1d4913b2d4f2a4e22cec8a	13	onion_4_1	onion_4_1_2	this is an unpeeled white onion
3XUSYT70ITZB11WD9JDALHU3AUU0D9	01b6e4951b1d4913b2d4f2a4e22cec8a	33	food_jar_2_1	food_jar_2_1_4	does a glass jar of medium salsa it has a white red yellow and blue label with pictures of vegetables and a blue cap
3XWUWJ18TLODYPJFTLHJKOMYCJSUUF	01b6e4951b1d4913b2d4f2a4e22cec8a	13	sponge_2_2	sponge_2_2_1	this is a pink simple cleaning sponge
3Y40HMYLL1G5FTDAYQS64VL2619XUA	01b6e4951b1d4913b2d4f2a4e22cec8a	13	bell_pepper_1_1	bell_pepper_1_1_4	this is a red bell pepper
3Y7LTZE0YTKUKODPZ8GR1G1DE17ZU9	01b6e4951b1d4913b2d4f2a4e22cec8a	15	water_bottle_3_4	water_bottle_3_4_3	this is a dark blue and transparent bottle of Smartwater
3YD0MU1NC2ZRL5TLA87HAVWKX537AE	01b6e4951b1d4913b2d4f2a4e22cec8a	15	eye_glasses_1_3	eye_glasses_1_3_2	this is a pair of glasses with a black frame
3YD0MU1NC2ZRL5TLA87HAVWKX53A7H	01b6e4951b1d4913b2d4f2a4e22cec8a	27	allen_wrench_1_2	allen_wrench_1_2_4	this is a pack of silver colored Allen wrenches it has a red organizer
3YLTXLH3DF4V1Y5ZC0BQR3A9AUYPHD	01b6e4951b1d4913b2d4f2a4e22cec8a	16	eye_glasses_2_1	eye_glasses_2_1_4	this is a pair of glasses with the black friend
3Z33IC0JC0KFRCKC00WXKE13D5RV9E	01b6e4951b1d4913b2d4f2a4e22cec8a	13	plate_2_4	plate_2_4_4	this is a sky blue ceramic plate
3Z8UJEJOCZBVF3ITGQQR1J9KMLZ39Q	01b6e4951b1d4913b2d4f2a4e22cec8a	23	medicine_bottle_3_1	medicine_bottle_3_1_1	this is a bottle of Tylenol pain medication is a white bottle with a red and white label
3ZFRE2BDQ9CM1S7K4DRELN0H8JOXZZ	01b6e4951b1d4913b2d4f2a4e22cec8a	27	bell_pepper_3_2	bell_pepper_3_2_4	this is a dark green bell pepper
3ZG552ORAM24RSZDFRHIARTP7ZHV2M	01b6e4951b1d4913b2d4f2a4e22cec8a	29	pencil_2_4	pencil_2_4_3	this is a transparent purple and white mechanical pencil has a white eraser
3ZLW647WALTKFJXUVHBCRW16GFP23X	01b6e4951b1d4913b2d4f2a4e22cec8a	16	allen_wrench_2_2	allen_wrench_2_2_1	this is a silver-colored allen wrench
3ZXNP4Z39RJ8HOKP7ZW7J9CVRH27LW	01b6e4951b1d4913b2d4f2a4e22cec8a	23	book_5_4	book_5_4_4	this is a tan green and white hardcover book
36BTXXLZ2V6M1ZXJALVW291K645R4K	034df28f14f74af2a7dbdacc17b9a9d5	632	lightbulb_5_1	lightbulb_5_1_2	there is what looks like a small outlet plug but I'm not exactly sure maybe a little flashlight connected to it
3OYHVNTV5TW4IOU63L18FVLBS66KOV	04750efe446f4a78a9289c44bd68c5da	132	flashlight_3_2	flashlight_3_2_5	there's a small black and red plastic object maybe 2 in long and I have no idea what it's used for
30IRMPJWDZH7F1MMVDIC9QQG3Q7RKM	074ed05e84c74e438a7417794d58879f	17	measuring_tape_3_2	measuring_tape_3_2_3	a tape measure it's mostly black but it has pink highlights in the center on one side is a brand to Black sticker with pink lettering
32FESTC2NHOHCV2F7UWJQI0S5G2UCG	074ed05e84c74e438a7417794d58879f	13	measuring_tape_2_4	measuring_tape_2_4_3	a tape measure sits on the turntable it's got a red marking on the side of it on a sticker and it is 25 ft long
32PT7WK7DMD7ITVAS6VTNFSAD3UD3R	074ed05e84c74e438a7417794d58879f	19	food_can_1_3	food_can_1_3_3	a can of peeled Tomatoes it's got a yellow label with red lettering the brand that I can see it says Cento and then I can't see the rest of the brand
32ZCLEW0BZIRS40P00EB3GQONJJPJT	074ed05e84c74e438a7417794d58879f	16	stapler_4_3	stapler_4_3_4	an old stapler that's primarily gray and right above where the staple is the where it would come out it's got a black portion
338GLSUI43980UUL9RRKJN37HW9SF9	074ed05e84c74e438a7417794d58879f	36	book_5_3	book_5_3_1	a large textbook I think it says multi-agent system it's got a orange green and white color looks like kind of sound waves orange and then the green and then the white kind of way them up and down in three chunks and then it repeats in four sections
33J5JKFMK6W172ZFXS1DNEZ9WIJQ39	074ed05e84c74e438a7417794d58879f	22	can_opener_4_3	can_opener_4_3_5	a handheld can opener that's got a black rubber handle with some silver on the side metal probably and then it's got a black turn handle you know where you open the can or that you turn to open the can
33Q5P9PUSPKYYUWPDHVR7AF77YHCZN	074ed05e84c74e438a7417794d58879f	20	screwdriver_1_1	screwdriver_1_1_4	a Craftsman flat-head screwdriver it's got a black handle with red accents and white lettered Craftsman on a red background and then red at the tip and right where the screw the metal portion of the screwdriver meets the handle
33W1NHWFYHJFKBY0Z3QHWKFBVKHZTT	074ed05e84c74e438a7417794d58879f	17	eye_glasses_3_4	eye_glasses_3_4_3	a blue pair of glasses sits on the turntable it's facing to the right and it's got black part that goes around the ears
344M16OZKIDJE32K6KQS2B81IWMNEA	074ed05e84c74e438a7417794d58879f	38	fork_2_3	fork_2_3_5	a dinner Fork it's got four times and the handle is Stan and then it flanges out at the very end where you hold it
34D9ZRXCYRSD43DDYB5S5MSGKGWSAW	074ed05e84c74e438a7417794d58879f	14	hammer_1_1	hammer_1_1_3	a hammer it's got a yellow handle with black rubber foregrip and then it's just got a regular Metal Head silver shiny
3538U0YQ1FS4GD96JCQJBFVVPGAF34	074ed05e84c74e438a7417794d58879f	66	toothpaste_4_3	toothpaste_4_3_5	this looks like children's toothpaste it's got a white cap and then it's primarily blue underneath that with a little bit of red
35ZRNT9RUIWYMQMZIF99Y949HH1O3Z	074ed05e84c74e438a7417794d58879f	26	flashlight_1_3	flashlight_1_3_5	a flashlight I think it's a strange looking flashlight it's solid silver and then the bulb but it's got lots and lots of bulbs there in concentric rings and they're just small little bulbs and then it's got a wrist strap
366FYU4PTGNI6XHH97YCAJRXO1HKE2	074ed05e84c74e438a7417794d58879f	17	measuring_tape_3_1	measuring_tape_3_1_1	a pink tape measure it's got pink and then it's got some black highlights it's got a black sticker in the center with branding I'm sure I can't read the Brandon from here
375VSR8FVW724WL8VELMW5ET7ZKRZ8	074ed05e84c74e438a7417794d58879f	29	gauze_2_1	gauze_2_1_4	it looks like a box of napkins it's got a barcode on the bottom of it facing me and it's got a picture of the product on the front it might be paper of some sort as well
37G6BXQPLQJ4H0FCMCI96536N79QE0	074ed05e84c74e438a7417794d58879f	17	water_bottle_5_1	water_bottle_5_1_4	a full bottle of water it's not a full 16oz bottle it's probably that half of that it hasn't been opened it's got a blue label that's got clear plastic
37SOB9Z0SSVQG5J25NTH6S0FMCWL3F	074ed05e84c74e438a7417794d58879f	13	scissors_5_2	scissors_5_2_4	a pair of scissors that would be used in a medical setting it's got to Lupe's where you'd hold it and your fingers of go through them it's got very small blades
37ZQELHEQ0WHQRUXNIEBFJDARYDNMZ	074ed05e84c74e438a7417794d58879f	68	bowl_1_4	bowl_1_4_3	a small green ball sits on the white turntable it's got a lip running around the edge of it and it's got a little design stamped on the outside of it it's all ingredients probably made of ceramic or glass
385MDVINFCDHCDXQCMS6VAYKGGMJWI	074ed05e84c74e438a7417794d58879f	14	marker_4_1	marker_4_1_4	a flat black Sharpie it's labeled Magnum so it's a Sharpie Magnum which I imagine it's for the larger size
38Z7YZ2SB30GX5HYIV80RK1YF0GIQ1	074ed05e84c74e438a7417794d58879f	19	book_3_3	book_3_3_4	a large textbook that you would use in college or maybe High School it looks like it has a picture of the forest on the front and then some words underneath that and probably the author and stuff
3909MD9T2ZF7QBP38W7FU6ZSG50FEV	074ed05e84c74e438a7417794d58879f	19	syringe_3_1	syringe_3_1_2	a blunt tip syringe it's got a wide gauge and as I mentioned it's blunt-tipped Scott turquoise where the tip meets the syringe itself that looks like the luer lock syringe that screws off I think
3A9LA2FRWSC0A77QYRL7LGWCCQOHX4	074ed05e84c74e438a7417794d58879f	30	water_bottle_1_3	water_bottle_1_3_1	a large Blue water bottle that's in a metal bottle I think and it's got a cap that screws on and the mouthpiece kind of Pops off is also blue and then there's some gray on the cap as well
3AJA9FLWSCWJ6GRP4FX6FLXK8Y7IF7	074ed05e84c74e438a7417794d58879f	11	potato_2_3	potato_2_3_4	a large potato that just looks like an Idaho Potato or a baking potato
3B6F54KMR2AHAF0D2SCZULZDGMQS18	074ed05e84c74e438a7417794d58879f	15	food_jar_4_4	food_jar_4_4_3	a jar of pickles it looks like they're Vlasic pickles and it looks completely. Blue label and a blue top and clear
3BCRDCM0ODSETIO23PFEYVZK73TK6H	074ed05e84c74e438a7417794d58879f	20	hand_towel_3_4	hand_towel_3_4_4	white cloth with several different stamps on it they're just little Graphics like a star a Santa hat candy cane things like that it's folded 4 times
3CVDZS288HY52ZHGPUVY7E41P7RFMK	074ed05e84c74e438a7417794d58879f	10	lime_5_1	lime_5_1_1	a line it's ripe from its green obviously and there's a sticker on it
3D1TUISJWIY8PYOFZ4S51LYNILMIU6	074ed05e84c74e438a7417794d58879f	15	can_opener_5_4	can_opener_5_4_1	a can opener handheld can opener it's one of the very cheap ones that's made of all metal on these are the ones that usually break after like one use
3D1TUISJWIY8PYOFZ4S51LYNILMUII	074ed05e84c74e438a7417794d58879f	40	lightbulb_4_2	lightbulb_4_2_4	a LED light bulb is one of the newer kinds it's got silver at the base read screw it in and it's got some lines shooting up it honestly looks like a Birdman and a badminton birdie is on the bottom of it it's kind of weird
3DGDV62G7O7RM82HTF8J4Z47L8XP26	074ed05e84c74e438a7417794d58879f	19	book_5_2	book_5_2_2	text book says multi-agent systems it's got four of pains on the front that are repeating what you're just flashes of color orange white and green
3E22YV8GG14NBURAFY63WN75W3ONPV	074ed05e84c74e438a7417794d58879f	16	marker_2_3	marker_2_3_3	I think it's a black dry erase marker got a black cap and it's got a white handle with black letters
3E22YV8GG14NBURAFY63WN75W3OPNX	074ed05e84c74e438a7417794d58879f	28	plate_2_3	plate_2_3_4	a bluish turquoise plate it's got a chip in one part of it and it's white underneath the ship
3E9ZFLPWOYQ062IA493SLSXRC33IXY	074ed05e84c74e438a7417794d58879f	23	medicine_bottle_4_4	medicine_bottle_4_4_3	a bottle of vitamin D 3000 mg each Pill by Nature something mad the logo and the brand is facing me it's got a yellow cap and a mostly yellow label
3FDWKV9VCN0ULHE6KJQXTE54ZU6MUQ	074ed05e84c74e438a7417794d58879f	17	allen_wrench_1_1	allen_wrench_1_1_3	I think this is a drill bit set or it might be an allen key set either way it is metal bits sticking through a Red Rubber thing
3FDWKV9VCN0ULHE6KJQXTE54ZU6UMY	074ed05e84c74e438a7417794d58879f	15	bowl_4_1	bowl_4_1_2	a blue ball it's like a cereal bowl and it's completely smooth it's got no design or anything on it I think it's made of glass but it could be made of plastic
3G4VVJO6PZEM3O67ILEN4VQ128JKPN	074ed05e84c74e438a7417794d58879f	21	marker_1_4	marker_1_4_5	a red Expo dry erase marker got a red cap and it's got a white marker with red Expo lettering and a red chunk of design on it
3GONHBMNHVWB7G8GQ6P5A6KJ1CLMZF	074ed05e84c74e438a7417794d58879f	16	band_aid_3_1	band_aid_3_1_3	a box of bandages I can see three bandages on the box and lots of writing it's blue with white writing on it and then I can see a barcode
3GV1I4SEO9NPDO6KOPRFDVCZW3YL6L	074ed05e84c74e438a7417794d58879f	15	pencil_4_2	pencil_4_2_1	a black pen it's a clicky pen so it clicks to retract or extend and it's got a rubber around where you would grip it
3HXK2V1N4KDL9V9IQWIWAQQFKHA2GF	074ed05e84c74e438a7417794d58879f	16	picture_frame_3_4	picture_frame_3_4_2	a picture frame it's standing up on its little flange and the flange has a sticker on it with barcode the picture frame is black I'm looking at the back so I don't know if there's a picture
3I7KR83SNAB1B1Q01WIQI5QMX41K9S	074ed05e84c74e438a7417794d58879f	24	measuring_tape_2_1	measuring_tape_2_1_3	a silver tape measure with some black accents it's got a little clip to go on a belt and where the tape measure would pull out it's got a black bit and then that where you would push to make it stop retracting or extending as black as well
3IH9TRB0FBXSG1XHXGILQJTQ7OOI16	074ed05e84c74e438a7417794d58879f	15	coffee_mug_3_3	coffee_mug_3_3_3	a very large mug it's more like a soup ball it's white and it's got a handle it's probably made of glass though it made made of white plastic
